a,b,op,c,d,real,imaginary
52,59,3,99,53,0.656225218080888,0.244647105471848
63,27,3,66,9,0.991886409736308,0.273833671399594
61,53,3,42,36,1.46078431372549,0.00980392156862745
84,13,3,86,1,0.978369609301068,0.139786399891848
50,68,3,80,99,0.662428245170051,0.0302450466020616
14,59,3,99,6,0.176883196096371,0.585239402256786
11,41,3,6,22,1.86153846153846,0.00769230769230769
44,63,3,27,1,1.71369863013699,2.26986301369863
15,65,3,38,81,0.728919425359151,0.156777014366021
5,16,3,67,68,0.156150554153407,0.0803248107099748
65,88,3,52,5,1.39978013924515,1.55771344814951
12,55,3,88,92,0.377344521224087,0.230503455083909
3,5,3,80,90,0.0475862068965517,0.00896551724137931
2,19,3,88,61,0.116441343218491,0.135194068905364
27,47,3,29,42,1.05834932821497,0.0879078694817658
50,33,3,60,38,0.843378271213323,0.0158604282315623
9,98,3,72,57,0.739238705087158,0.775880469583778
70,97,3,51,55,1.58282971916104,0.194987557767508
41,90,3,66,28,1.01673151750973,0.932295719844358
40,89,3,32,4,1.57307692307692,2.58461538461539
35,97,3,22,2,1.97540983606557,4.22950819672131
5,76,3,16,10,2.35955056179775,3.2752808988764
85,78,3,66,52,1.36912181303116,0.103116147308782
26,86,3,49,26,1.14072148196295,1.14982125446864
51,72,3,51,37,1.32619647355164,0.449622166246851
6,91,3,88,41,0.451883289124668,0.823554376657825
51,87,3,56,28,1.35,0.878571428571429
58,67,3,18,17,3.56117455138662,0.358890701468189
59,60,3,75,71,0.814269641852616,0.0291580723795237
85,72,3,97,23,0.996276916884685,0.506037432078889
63,47,3,81,8,0.827018867924528,0.498566037735849
35,62,3,85,29,0.591743119266055,0.527522935779816
44,20,3,77,7,0.590163934426229,0.206088992974239
19,93,3,88,29,0.508910891089109,0.889108910891089
94,57,3,34,9,2.9983831851253,0.882780921584479
26,82,3,55,74,0.882013880719915,0.304199505940478
29,38,3,98,79,0.368822972546545,0.090438624171663
95,94,3,17,1,5.89310344827586,5.18275862068966
87,76,3,47,9,2.08427947598253,1.217903930131
78,54,3,44,24,1.88216560509554,0.200636942675159
49,69,3,15,12,4.23577235772358,1.21138211382114
80,20,3,19,2,4.27397260273973,0.602739726027397
5,48,3,43,87,0.466234869399023,0.172966659588023
24,77,3,85,82,0.598895978206323,0.328123879848018
31,86,3,93,18,0.493814777666332,0.829154129053828
14,77,3,61,29,0.676676896098203,0.940596229723805
43,60,3,58,28,1.00626808100289,0.548698167791707
4,44,3,42,46,0.564948453608247,0.428865979381443
34,29,3,46,10,0.836642599277978,0.4485559566787
2,99,3,80,77,0.631275853678319,0.629896990834618
11,95,3,72,42,0.688255613126079,0.917962003454231
58,38,3,72,34,0.862460567823344,0.120504731861199
63,86,3,27,25,2.84416543574594,0.551698670605613
27,79,3,51,22,1.0097244732577,1.11345218800648
13,29,3,24,14,0.930051813471503,0.66580310880829
27,39,3,44,59,0.644083441019014,0.0227062949972309
89,89,3,61,32,1.74436248682824,0.543940990516333
4,11,3,99,49,0.076626782494673,0.0731847238157679
21,50,3,81,48,0.462605752961083,0.343147208121827
73,36,3,81,18,0.952941176470588,0.232679738562091
67,58,3,86,3,0.801620526671168,0.64645509790682
16,85,3,13,43,1.91427155599604,0.206640237859267
21,38,3,93,84,0.327602674307545,0.112702960840497
4,4,3,94,20,0.0493720225205717,0.0320485058466869
47,65,3,65,78,0.788146279949559,0.0542244640605296
54,29,3,53,14,1.08752079866889,0.259900166389351
39,86,3,87,25,0.676470588235294,0.794117647058823
4,18,3,63,83,0.16080309449254,0.0738625897955425
18,92,3,43,51,1.22831460674157,0.682696629213483
44,85,3,57,48,1.18638573743922,0.49216639654241
4,63,3,32,27,1.04335424985739,1.08841985168283
18,63,3,68,38,0.596242584047462,0.593276203032301
32,88,3,75,73,0.805550483841519,0.389264195727588
66,72,3,16,15,4.44074844074844,0.336798336798337
20,92,3,88,52,0.626339969372129,0.675344563552833
16,42,3,93,9,0.213745704467354,0.430927835051546
10,85,3,43,29,1.07620817843866,1.25092936802974
41,99,3,44,24,1.6640127388535,1.34235668789809
94,73,3,35,21,2.89495798319328,0.348739495798319
8,82,3,42,9,0.582113821138211,1.82764227642276
38,77,3,29,56,1.3613276338949,0.0264018104098567
29,80,3,24,34,1.97228637413395,0.539260969976905
19,50,3,76,33,0.450691915513474,0.462199563000728
82,96,3,5,2,20.7586206896552,10.8965517241379
68,69,3,80,43,1.01915383682871,0.31470481270457
69,33,3,64,2,1.09317073170732,0.481463414634146
83,86,3,74,68,1.18712871287129,0.0712871287128713
52,87,3,61,24,1.22410984407726,0.944612520363044
53,97,3,64,90,0.993932436864546,0.117907510659232
74,60,3,92,34,0.91975051975052,0.312266112266112
56,92,3,52,85,1.08087420686877,0.00241716184912881
44,56,3,73,12,0.709665631280833,0.650465923625069
1,51,3,83,41,0.2536756126021,0.489148191365228
7,32,3,31,5,0.382352941176471,0.970588235294118
57,43,3,41,13,1.56540540540541,0.552432432432432
75,86,3,84,88,0.937027027027027,0.0421621621621622
58,44,3,62,40,0.983835415135929,0.0749448934606907
21,53,3,76,53,0.513104251601631,0.33954571927781
15,16,3,70,53,0.246205733558179,0.0421585160202361
81,96,3,85,52,1.19619297008762,0.39762312418169
37,79,3,73,21,0.755632582322357,0.864818024263431
63,89,3,61,86,1.03418188360169,0.00098947557794369
33,51,3,67,56,0.664524590163934,0.205770491803279
59,80,3,4,2,19.8,10.1
7,90,3,9,22,3.61592920353982,1.16106194690266
27,98,3,19,31,2.68608169440242,0.775340393343419
33,18,3,90,5,0.376615384615385,0.179076923076923
4,12,3,62,33,0.130549361443341,0.124062436651125
3,25,3,8,15,1.38062283737024,0.536332179930796
68,93,3,83,69,1.03527896995708,0.259828326180257
71,77,3,42,33,1.93585699263933,0.312302839116719
9,7,3,62,31,0.161290322580645,0.032258064516129
33,53,3,60,66,0.688536953242836,0.125942684766214
7,62,3,21,43,1.22838427947598,0.437117903930131
24,64,3,31,45,1.21366376423309,0.302746148693905
90,41,3,32,12,2.88698630136986,0.198630136986301
55,46,3,98,67,0.601149506847371,0.0583977861349606
37,52,3,48,7,0.909477263068423,0.950701232469188
73,79,3,84,42,1.07142857142857,0.404761904761905
2,57,3,88,2,0.037429013939081,0.646876613319566
57,91,3,73,39,1.12554744525547,0.645255474452555
79,45,3,68,17,1.24913494809689,0.349480968858132
37,75,3,36,33,1.59622641509434,0.620125786163522
11,81,3,43,86,0.804651162790698,0.274418604651163
22,18,3,63,30,0.395563770794824,0.0973505853357979
93,93,3,84,44,1.32384341637011,0.413701067615658
61,15,3,75,4,0.821662825740117,0.156177982627194
81,99,3,64,58,1.46461126005362,0.219571045576407
3,35,3,80,23,0.150815413479579,0.394140568624621
15,17,3,91,61,0.200133311114814,0.0526578903516081
58,66,3,87,65,0.791588943530609,0.16720366287943
40,74,3,52,2,0.82274741506647,1.39143279172821
38,85,3,55,45,1.17128712871287,0.587128712871287
27,21,3,78,20,0.389574336829118,0.16933991363356
2,38,3,43,79,0.381705809641533,0.182447466007417
59,57,3,79,62,0.812592959841349,0.0837878036688151
66,72,3,89,14,0.84785019095725,0.675619071085376
65,23,3,48,9,1.39496855345912,0.217610062893082
3,58,3,57,83,0.491714342079306,0.301538765042415
24,82,3,46,87,0.850593701600413,0.173877129581828
20,95,3,76,17,0.516900247320693,1.13437757625721
26,46,3,92,23,0.383631713554987,0.404092071611253
6,22,3,87,15,0.109314857582756,0.234026173979985
63,56,3,43,13,1.70317145688801,0.787413280475719
99,99,3,67,56,1.59698360655738,0.142819672131147
41,82,3,74,95,0.746431280601338,0.149851734363147
6,77,3,84,62,0.484220183486239,0.559266055045872
92,16,3,85,9,1.09006296194908,0.07281686285245
6,68,3,32,87,0.710811125334575,0.192482252996625
33,55,3,81,13,0.503417533432392,0.598216939078752
11,63,3,23,96,0.646587993842996,0.0403283735248846
7,72,3,52,92,0.625716332378224,0.277578796561605
38,46,3,50,56,0.794180269694819,0.0305180979418027
27,50,3,56,98,0.503296703296703,0.0120879120879121
45,82,3,25,16,2.76617480136209,1.50964812712826
34,73,3,59,58,0.911614317019722,0.341124908692476
9,25,3,64,64,0.265625,0.125
4,62,3,97,66,0.325463131129677,0.417726116963313
63,94,3,56,16,1.48349056603774,1.25471698113208
40,60,3,60,7,0.772814469717731,0.909838311866265
98,67,3,97,6,1.04902064584436,0.625833774483854
49,77,3,67,58,0.986756653508213,0.295046479052591
29,66,3,25,55,1.19315068493151,0.0150684931506849
83,80,3,25,4,3.73634945397816,2.60218408736349
74,82,3,82,42,1.12064090480679,0.426013195098963
17,74,3,38,68,0.935728411338167,0.272907053394858
11,60,3,60,54,0.598526703499079,0.461325966850829
46,73,3,47,66,1.06321401370906,0.0601675552170602
15,43,3,53,3,0.327892122072392,0.792760823278921
92,81,3,80,40,1.325,0.35
39,73,3,41,66,1.06294517144277,0.0694053337750538
16,70,3,70,69,0.615878273470655,0.392919987578926
92,43,3,62,14,1.56089108910891,0.341089108910891
67,18,3,64,15,1.05484841471882,0.0340199028002777
48,42,3,87,12,0.606767794632439,0.399066511085181
3,60,3,86,69,0.361766883277124,0.407419593649749
47,79,3,96,30,0.680308422301305,0.610320284697509
3,77,3,18,3,0.855855855855856,4.13513513513514
45,48,3,37,34,1.30574257425743,0.0974257425742574
12,37,3,66,55,0.38301043219076,0.241430700447094
19,79,3,56,75,0.797739984020089,0.342312521401666
14,38,3,35,50,0.641610738255034,0.169127516778524
24,44,3,60,92,0.454907161803714,0.0358090185676393
7,32,3,78,75,0.251601332308481,0.168332052267486
73,93,3,48,30,1.96441947565543,0.709737827715356
52,26,3,88,28,0.621951219512195,0.0975609756097561
38,47,3,54,15,0.87774594078319,0.626552053486151
20,23,3,48,24,0.525,0.216666666666667
13,58,3,49,30,0.720084822780975,0.74280521054226
42,34,3,76,56,0.57181328545781,0.026032315978456
4,12,3,85,53,0.097269284432928,0.0805262108829978
41,71,3,66,90,0.730250481695568,0.0799614643545279
36,25,3,44,4,0.862704918032787,0.489754098360656
30,74,3,62,68,0.813887576759565,0.300897496457251
27,64,3,82,89,0.540116080573575,0.194264254011608
63,58,3,97,9,0.698946259220232,0.533087460484721
68,76,3,57,47,1.3646024184683,0.208134847929645
1,53,3,36,88,0.519911504424779,0.201327433628319
60,81,3,39,18,2.05853658536585,1.12682926829268
64,56,3,62,15,1.18161710493979,0.617350700417793
77,99,3,40,20,2.53,1.21
50,86,3,54,21,1.34226988382484,1.07059874888293
1,22,3,11,66,0.326781326781327,0.0393120393120393
81,19,3,36,1,2.26291441788743,0.464919043947571
17,17,3,88,59,0.222628062360802,0.0439198218262806
16,93,3,81,5,0.267385362890981,1.13164287883389
20,45,3,70,72,0.460134867116224,0.169575565251884
10,92,3,94,18,0.283406113537118,0.924454148471616
56,63,3,38,10,1.78626943005181,1.18782383419689
14,56,3,41,18,0.789027431421446,1.01945137157107
2,31,3,41,53,0.384187082405345,0.259465478841871
15,52,3,73,24,0.396782387806943,0.581879762912786
39,38,3,56,16,0.82311320754717,0.443396226415094
39,25,3,83,27,0.513520609083749,0.134155946442636
12,65,3,85,79,0.457077083023912,0.33989306401307
43,97,3,95,63,0.784669847621979,0.500692627366477
50,62,3,82,98,0.623223909848114,0.0112689857912788
1,80,3,47,91,0.698474737845567,0.34976167778837
56,16,3,82,1,0.685204460966543,0.186765799256506
15,55,3,48,13,0.580266882329155,0.988677719369187
8,62,3,65,14,0.31395611852522,0.886224836009952
12,22,3,68,81,0.232275368797497,0.0468484577559231
24,57,3,67,44,0.640622568093385,0.430038910505837
31,87,3,39,7,1.15796178343949,2.02292993630573
8,94,3,42,76,0.992042440318302,0.442970822281167
12,44,3,77,82,0.35817592665771,0.189994467715166
6,27,3,13,51,0.525270758122744,0.0162454873646209
37,42,3,97,56,0.473575129533679,0.159585492227979
60,28,3,50,16,1.2510885341074,0.159651669085631
8,9,3,84,15,0.110836423568191,0.0873506386485373
62,63,3,49,17,1.5275092936803,0.755762081784387
31,28,3,58,3,0.557960272754225,0.453898606581678
35,28,3,85,22,0.465819172395901,0.208846802438708
13,93,3,53,66,0.952826238660153,0.56817864619679
14,82,3,65,87,0.682041716126844,0.348651856876378
3,71,3,71,29,0.386263175790547,0.84223053383203
52,32,3,79,46,0.667703721431136,0.0162737824578198
31,93,3,87,39,0.695709570957096,0.757095709570957
98,62,3,41,12,2.60931506849315,0.748493150684932
37,87,3,71,19,0.792299148463532,1.01332839689004
71,65,3,80,15,1.00452830188679,0.624150943396226
60,70,3,81,55,0.908616732735239,0.247235551846443
61,90,3,61,46,1.3467534692479,0.459825252698304
40,28,3,59,31,0.726699684826655,0.0927510130571815
49,29,3,50,10,1.05384615384615,0.369230769230769
76,49,3,90,35,0.917426273458445,0.187667560321716
6,40,3,14,59,0.664672287190645,0.0560239325537123
29,85,3,70,95,0.725673249551167,0.229443447037702
55,68,3,69,20,0.998837434605697,0.695989149389653
14,38,3,97,78,0.278964693732653,0.167430452462402
26,38,3,87,88,0.366094168353686,0.0664794618951218
63,59,3,89,1,0.715223428427165,0.654885130017672
48,32,3,98,61,0.499512195121951,0.015609756097561
30,96,3,87,20,0.568452754423391,0.972769481741749
19,76,3,66,60,0.730769230769231,0.487179487179487
55,93,3,77,27,1.01321718233704,0.852508260738961
46,84,3,63,67,1.00803972570348,0.26129108536297
53,43,3,83,39,0.722473246135553,0.178596908442331
1,98,3,3,47,2.07799819657349,0.111361587015329
3,55,3,7,57,0.956943602183141,0.0648878107944209
96,68,3,93,29,1.14857744994731,0.373024236037935
8,53,3,16,17,1.88807339449541,1.30642201834862
20,41,3,37,61,0.636738703339882,0.0583497053045187
80,53,3,89,2,0.911798107255521,0.575015772870662
52,48,3,93,78,0.582366116880472,0.0276929342292812
8,9,3,74,72,0.116322701688555,0.00844277673545966
72,93,3,94,93,0.881727194738347,0.117014583929082
12,70,3,77,47,0.517817645613173,0.593020398132219
8,31,3,40,21,0.475747182753552,0.525232729054385
10,63,3,91,83,0.404680290046144,0.323203691496374
91,61,3,55,20,1.81751824817518,0.448175182481752
65,18,3,51,4,1.29423003439052,0.251432938479175
85,27,3,49,11,1.76923076923077,0.153846153846154
80,95,3,84,81,1.05860321656753,0.11015642211941
59,67,3,41,37,1.60590163934426,0.184918032786885
52,64,3,51,38,1.25686032138443,0.318417799752781
45,69,3,52,70,0.942924776433456,0.0576012624934245
57,65,3,63,34,1.13190243902439,0.420878048780488
2,50,3,61,75,0.414294885512519,0.310293173550182
55,50,3,79,2,0.711769415532426,0.614891913530825
24,38,3,82,85,0.372643200229407,0.0771381461036633
29,58,3,67,59,0.673149309912171,0.272898368883312
53,33,3,84,52,0.631967213114754,0.00163934426229508
14,13,3,86,9,0.176675137087067,0.132673532165307
17,43,3,85,30,0.336615384615385,0.387076923076923
2,25,3,75,13,0.0819813600276148,0.319123230928547
35,72,3,52,47,1.05923061266029,0.427233869326277
73,96,3,59,12,1.50593103448276,1.3208275862069
75,57,3,68,43,1.16653792677275,0.100571605128997
55,58,3,90,44,0.747508967716222,0.278995615783181
79,61,3,87,31,1.0274325908558,0.335052754982415
57,80,3,42,32,1.77690100430416,0.550932568149211
44,81,3,29,13,2.30594059405941,1.75940594059406
16,54,3,77,50,0.466484755012457,0.398386522719184
63,75,3,37,37,1.86486486486487,0.162162162162162
16,68,3,39,10,0.804441702652684,1.53732264034547
25,50,3,70,37,0.574254267028234,0.410751315999362
17,88,3,52,29,0.969252468265162,1.15176304654443
36,85,3,60,57,1.0227770477442,0.44502847130968
49,20,3,5,2,9.82758620689655,0.0689655172413793
55,92,3,97,88,0.78301171806681,0.238092461960007
78,83,3,51,38,1.76316440049444,0.31372064276885
7,43,3,86,71,0.293881161051701,0.257377180992201
46,51,3,71,78,0.65114606741573,0.00296629213483146
41,87,3,23,45,1.90211433046202,0.0610806577916993
94,27,3,51,2,1.86103646833013,0.456429942418426
58,75,3,74,81,0.861261111572651,0.0707817562515577
36,99,3,52,98,0.940363990900227,0.131621709457264
5,41,3,97,61,0.227418126428027,0.27966488956588
36,17,3,59,21,0.632585415604283,0.0629780724120347
47,65,3,94,96,0.590405495235985,0.0885220474185686
64,54,3,87,49,0.823871614844534,0.15667001003009
90,84,3,62,30,1.70741989881956,0.528667790893761
26,35,3,45,56,0.606471614028289,0.023057546987018
99,41,3,92,25,1.11486412146551,0.142699966993069
75,74,3,51,38,1.64079110012361,0.228430160692213
73,61,3,40,3,1.92852703542573,1.38036047234307
59,81,3,87,90,0.792839364349991,0.110855829982768
11,73,3,76,89,0.535372709352413,0.33357669562678
26,25,3,94,57,0.320148944973107,0.0718245759205627
49,37,3,17,4,3.21639344262295,1.41967213114754
17,37,3,78,20,0.318630475015423,0.392658852560148
81,84,3,93,81,0.942603550295858,0.0822485207100592
42,6,3,97,9,0.434984193888303,0.0214963119072708
13,22,3,92,92,0.190217391304348,0.0489130434782609
47,46,3,70,24,0.802410518626735,0.382030679327977
3,49,3,66,24,0.278588807785888,0.641119221411192
55,81,3,75,4,0.788689948590675,1.03793653607516
29,12,3,30,2,0.988938053097345,0.334070796460177
12,69,3,52,35,0.773479256808348,0.806312038686689
54,96,3,53,2,1.08567365801635,1.77035193743335
56,96,3,23,36,2.59945205479452,0.105205479452055
33,30,3,48,11,0.789278350515464,0.444123711340206
68,60,3,53,18,1.49505266517715,0.624321736354931
83,71,3,11,3,8.66153846153846,4.09230769230769
6,63,3,27,13,1.0924276169265,1.80734966592428
44,91,3,46,91,0.991151293642397,0.0175050495335193
93,31,3,89,2,1.05223974763407,0.324668769716088
15,24,3,51,11,0.378030859662013,0.389052167523879
4,28,3,42,36,0.384313725490196,0.337254901960784
14,90,3,55,34,0.916048792154987,1.07007892848601
46,91,3,43,12,1.54039136979428,1.6864024084295
5,77,3,39,44,1.03644778709864,0.805033265837431
65,47,3,87,22,0.830622128399354,0.330187507761083
89,79,3,89,58,1.10793088170137,0.165618077093487
20,97,3,29,18,1.99656652360515,2.10557939914163
54,31,3,89,9,0.635466133466633,0.284053986503374
79,37,3,54,13,1.5387358184765,0.314748784440843
32,34,3,52,46,0.669709543568465,0.0614107883817427
3,58,3,62,68,0.487718469532357,0.400566839867737
54,82,3,92,36,0.811475409836066,0.573770491803279
9,72,3,45,34,0.896887771141151,0.922351461804464
12,13,3,57,50,0.232040354844321,0.0245260045225257
87,99,3,82,92,1.06939689228338,0.00750592573084014
87,77,3,63,23,1.61227212094264,0.633614939973322
91,74,3,73,57,1.26614595476801,0.0250641175099091
54,80,3,98,37,0.75202770436526,0.532397703453932
23,46,3,98,10,0.279678483099753,0.440849134377576
66,55,3,69,24,1.10061832490163,0.414277684092187
11,41,3,18,33,1.09766454352442,0.265392781316348
21,58,3,32,79,0.723193392980041,0.027116311080523
35,94,3,29,44,1.85487936622254,0.427079582283039
1,91,3,85,18,0.228242151278315,1.02225460325871
3,33,3,10,15,1.61538461538462,0.876923076923077
68,80,3,88,36,0.980530973451327,0.507964601769912
2,45,3,56,62,0.415759312320917,0.343266475644699
29,61,3,98,18,0.396857373086221,0.54955680902498
17,97,3,92,36,0.518032786885246,0.851639344262295
40,57,3,84,83,0.580207959842237,0.105270706346361
53,86,3,96,47,0.799124726477024,0.504595185995624
63,91,3,59,75,1.15769822095322,0.0707226004831979
39,70,3,40,44,1.31221719457014,0.306561085972851
46,80,3,86,20,0.712673165726013,0.764494612621857
49,94,3,58,88,1.00054015124235,0.102628736046093
37,26,3,92,10,0.427837459131247,0.236104624007473
57,61,3,65,4,0.931148314076869,0.881160103749116
9,77,3,55,52,0.785302845173678,0.657531855472159
97,65,3,61,7,1.69018567639257,0.871618037135278
13,64,3,91,62,0.424824742268041,0.413855670103093
35,80,3,32,40,1.64634146341463,0.442073170731707
11,65,3,45,81,0.670859538784067,0.236897274633124
19,73,3,32,44,1.29054054054054,0.506756756756757
17,71,3,55,48,0.81497466691687,0.579658472508913
89,71,3,54,4,1.73601637107776,1.1862210095498
7,70,3,77,53,0.486266880292973,0.574387731746395
60,83,3,83,16,0.882855143456963,0.829811056682995
4,51,3,77,96,0.343611753053813,0.233938593595246
18,70,3,13,43,1.60753221010902,0.0673934588701685
53,73,3,56,53,1.15004205214466,0.215138772077376
74,80,3,98,54,0.924281150159744,0.30702875399361
20,86,3,29,58,1.32413793103448,0.317241379310345
67,92,3,78,45,1.15501294857566,0.513133555308916
35,5,3,44,5,0.798062213156553,0.0229474757776645
10,91,3,64,16,0.481617647058823,1.30147058823529
22,61,3,70,38,0.608133669609079,0.541298865069357
3,13,3,67,1,0.0476614699331848,0.193318485523385
36,84,3,40,89,0.936456254595105,0.0163848335258901
64,88,3,99,36,0.856447688564477,0.577453365774534
58,54,3,4,3,15.76,1.68
76,80,3,66,26,1.41017488076312,0.656597774244833
73,46,3,93,51,0.812,0.0493333333333333
76,74,3,69,62,1.14259151656014,0.0457873329459617
19,98,3,28,69,1.31541929666366,0.258431018935978
28,72,3,35,86,0.831922050806171,0.012991532304837
18,88,3,49,79,0.906503124276788,0.334413330247628
21,96,3,68,6,0.430042918454936,1.37381974248927
81,40,3,73,26,1.1578684429642,0.135553705245629
75,93,3,66,26,1.46422893481717,0.832273449920509
81,46,3,54,19,1.60146475434849,0.288373512358865
12,93,3,82,3,0.187583543739789,1.12728352888757
15,89,3,9,43,2.05284974093264,0.0808290155440415
45,95,3,80,20,0.808823529411765,0.985294117647059
49,82,3,46,52,1.35228215767635,0.253941908713693
80,75,3,22,17,3.92626131953428,0.3751617076326
66,59,3,84,31,0.919670699763004,0.362978670325558
57,32,3,95,30,0.642317380352645,0.134005037783375
17,90,3,7,3,6.70689655172414,9.98275862068966
81,80,3,35,16,2.77852802160702,1.01553004726536
24,90,3,8,23,3.81450252951096,0.283305227655986
36,61,3,94,73,0.553265090010589,0.219272855630074
65,50,3,94,58,0.738524590163934,0.0762295081967213
11,67,3,59,49,0.668480108806528,0.580414824889493
45,89,3,63,55,1.10523305690592,0.44781241063769
37,77,3,72,51,0.846628131021195,0.469749518304432
7,22,3,33,64,0.316104146576663,0.0536162005785921
55,96,3,61,45,1.33571179951271,0.588409328228333
33,41,3,46,25,0.927763589930682,0.387085005472455
60,49,3,69,54,0.883939038686987,0.0183665494333724
31,95,3,49,72,1.10204350692156,0.319446275543836
21,99,3,52,60,1.11548223350254,0.616751269035533
48,66,3,62,39,1.03448275862069,0.413793103448276
10,51,3,56,78,0.492190889370933,0.225162689804772
91,75,3,87,69,1.06180048661801,0.0199513381995134
96,37,3,29,1,3.35035629453682,1.1603325415677
20,56,3,74,96,0.466648516199292,0.151374897903621
76,55,3,64,29,1.30828438322868,0.266558638849504
62,68,3,83,33,0.926297317623465,0.450990223113562
70,86,3,87,89,0.887282117495158,0.0808263395739187
1,78,3,34,57,1.01702610669694,0.589103291713961
1,7,3,76,89,0.0510330729356794,0.0323428487990071
8,11,3,46,27,0.233743409490334,0.101933216168717
4,23,3,63,33,0.19988137603796,0.260379596678529
8,46,3,48,16,0.4375,0.8125
63,72,3,11,9,6.63861386138614,1.11386138613861
5,85,3,89,63,0.487804878048781,0.609756097560976
85,87,3,29,11,3.55717255717256,1.65072765072765
50,22,3,92,7,0.558440032890873,0.196640432280042
48,79,3,54,15,1.20248328557784,1.12893982808023
94,96,3,46,4,2.20825515947467,1.89493433395872
25,47,3,46,31,0.847253818654534,0.450763730906727
54,54,3,61,55,0.928550252001186,0.0480284613104062
9,18,3,63,52,0.225236025775513,0.0998051850741795
91,88,3,38,8,2.75994694960212,1.73474801061008
7,6,3,99,74,0.0744256071218171,0.00497479871702559
23,43,3,30,36,1.01912568306011,0.210382513661202
68,85,3,33,6,2.448,2.13066666666667
28,61,3,95,12,0.369942196531792,0.595375722543353
92,36,3,67,13,1.4237870330614,0.261056247316445
73,72,3,95,64,0.879734776312781,0.165231308589284
7,91,3,8,13,5.31759656652361,2.73390557939914
23,56,3,89,58,0.469206911829863,0.323438192290651
68,96,3,67,44,1.36653696498055,0.535408560311284
27,48,3,99,71,0.409715671742353,0.191011992992858
77,90,3,73,37,1.33636906539266,0.555538966855778
28,73,3,68,82,0.695276700740219,0.235107507930913
93,94,3,98,95,0.968597348220516,0.0202372644801116
33,39,3,51,21,0.822485207100592,0.42603550295858
40,97,3,66,2,0.65,1.45
17,25,3,59,1,0.295232624928202,0.418724870763929
80,91,3,94,92,0.918612716763006,0.0690173410404624
33,45,3,76,61,0.553122038538486,0.148152048015163
13,54,3,49,95,0.504726063364257,0.123490285314196
98,78,3,95,51,1.14295544469293,0.207466024428006
66,24,3,97,24,0.698848272408613,0.0745117676514772
9,97,3,23,73,1.24411061795835,0.268692386480027
94,54,3,34,18,2.81621621621622,0.0972972972972973
95,84,3,77,64,1.26593516209476,0.0387032418952618
6,80,3,87,29,0.337931034482759,0.806896551724138
12,98,3,44,21,1.08792595708877,1.70803533866218
22,93,3,63,52,0.932414206503821,0.706578750187322
82,86,3,99,63,0.983006535947712,0.243137254901961
68,92,3,60,66,1.27601809954751,0.129713423831071
61,75,3,72,63,0.9960668633235,0.170108161258604
12,68,3,99,26,0.282141834494607,0.612770831344851
66,33,3,92,9,0.745348156816852,0.285781158572264
61,94,3,78,47,1.10647534064874,0.538405884480887
87,39,3,53,20,1.67996260517295,0.10190090370832
2,46,3,52,52,0.461538461538462,0.423076923076923
37,55,3,30,20,1.7,0.7
8,26,3,26,40,0.548330404217926,0.156414762741652
84,79,3,24,3,3.85128205128205,2.81025641025641
77,93,3,67,23,1.45436428856118,0.888800318852132
58,65,3,40,4,1.59653465346535,1.46534653465347
15,49,3,26,2,0.717647058823529,1.82941176470588
16,95,3,50,93,0.86420306753969,0.292582294376177
26,43,3,58,11,0.568436154949785,0.633572453371593
73,74,3,24,9,3.68036529680365,1.70319634703196
35,40,3,46,47,0.806936416184971,0.0450867052023121
8,53,3,6,33,1.59733333333333,0.048
40,66,3,61,47,0.934569983136594,0.361888701517707
16,96,3,43,63,1.15778618081815,0.536266758336198
4,60,3,9,58,1.02060957910015,0.0894049346879536
79,94,3,95,21,1.00137333615043,0.768117473061483
22,91,3,39,98,0.878741573033708,0.125213483146067
82,75,3,21,8,4.5980198019802,1.81980198019802
43,78,3,42,70,1.09033613445378,0.0399159663865546
23,97,3,27,63,1.43295019157088,0.24904214559387
18,79,3,55,88,0.737487231869254,0.256384065372829
59,76,3,98,93,0.703993864022353,0.107434394346135
89,34,3,98,3,0.917923645063976,0.318839072089878
11,70,3,38,10,0.724093264248705,1.65155440414508
61,76,3,81,62,0.927727054300817,0.228159538683325
58,66,3,83,35,0.877988661572591,0.424944540300715
13,85,3,13,31,2.48141592920354,0.621238938053097
18,45,3,61,49,0.53952956550147,0.304312316236524
47,97,3,67,7,0.843543411194359,1.35962979286029
66,69,3,89,25,0.889187924175053,0.525509010063187
29,84,3,41,31,1.43565480696442,0.96328538985617
5,22,3,92,50,0.142283838015323,0.161802261948194
25,27,3,86,68,0.331613976705491,0.0517470881863561
11,39,3,31,50,0.661947414042184,0.190407396706154
20,45,3,59,30,0.577493722894316,0.469070988358822
31,79,3,73,72,0.756301721677923,0.336250356701227
57,53,3,66,47,0.952475247524752,0.124752475247525
78,87,3,83,78,1.02212287057735,0.0876435674092346
10,38,3,50,39,0.492912210892813,0.375528475503606
91,47,3,38,3,2.4769442532691,1.04129387474191
33,64,3,66,14,0.67530755711775,0.826449912126538
38,36,3,61,36,0.720350807255332,0.165038867849312
92,63,3,56,34,1.69944082013048,0.0931966449207829
41,83,3,52,63,1.1031020530496,0.259703281882212
3,85,3,75,47,0.53867755935665,0.795762062803166
48,61,3,99,52,0.633666533386645,0.283326669332267
66,98,3,92,92,0.891304347826087,0.173913043478261
18,95,3,83,19,0.455034482758621,1.04041379310345
2,75,3,28,91,0.759073359073359,0.211583011583012
50,49,3,98,2,0.520191507077435,0.489383846794338
